DAO Name,DAO Token Supply,Offchain?,Proposal ID,Proposal Date Created,Proposal Date Start,Proposal Date End,Proposal Author,Proposal Choices,Voter Address,Voter Choice,Voter Power,Voter Reason,Transaction Hash
Bancor (BNT),190892624.07289866,1,0x8fd495a126e3e6633977c2189b2ef5e028a3f632b375e5f56cf29d82eb3e27e3,1653814315,1653814312,1654084312,0xc26892F608B3E97A24149F9C273449416e222060,"['For', 'Against', 'Abstain']",0xd11Ddb32f4e6BF3370411BE6AfceAedE551a4E3d,1,4494,,
Bancor (BNT),190892624.07289866,1,0x8fd495a126e3e6633977c2189b2ef5e028a3f632b375e5f56cf29d82eb3e27e3,1653814315,1653814312,1654084312,0xc26892F608B3E97A24149F9C273449416e222060,"['For', 'Against', 'Abstain']",0x41A06f4F2a29C1c07D1ab6eb44744fBe887d7729,1,3153.3351941439296,,
Bancor (BNT),190892624.07289866,1,0x8fd495a126e3e6633977c2189b2ef5e028a3f632b375e5f56cf29d82eb3e27e3,1653814315,1653814312,1654084312,0xc26892F608B3E97A24149F9C273449416e222060,"['For', 'Against', 'Abstain']",0xb78B525D24590e311E06423B90D603ab3c7f4967,1,4427.933822773336,,
Bancor (BNT),190892624.07289866,1,0x8fd495a126e3e6633977c2189b2ef5e028a3f632b375e5f56cf29d82eb3e27e3,1653814315,1653814312,1654084312,0xc26892F608B3E97A24149F9C273449416e222060,"['For', 'Against', 'Abstain']",0xDa516F0903fC91E3AE198F8f58AB8F83CbDFBE8a,1,203,,
Bancor (BNT),190892624.07289866,1,0x8fd495a126e3e6633977c2189b2ef5e028a3f632b375e5f56cf29d82eb3e27e3,1653814315,1653814312,1654084312,0xc26892F608B3E97A24149F9C273449416e222060,"['For', 'Against', 'Abstain']",0xCD8A4B92c51354Fd901AAb8263DAB439Bce29015,1,104669.52806924928,,
Bancor (BNT),190892624.07289866,1,0x8fd495a126e3e6633977c2189b2ef5e028a3f632b375e5f56cf29d82eb3e27e3,1653814315,1653814312,1654084312,0xc26892F608B3E97A24149F9C273449416e222060,"['For', 'Against', 'Abstain']",0x47521bBc0D9a8554a88043108582C552d8722F03,1,2064.244246119432,,
Bancor (BNT),190892624.07289866,1,0x8fd495a126e3e6633977c2189b2ef5e028a3f632b375e5f56cf29d82eb3e27e3,1653814315,1653814312,1654084312,0xc26892F608B3E97A24149F9C273449416e222060,"['For', 'Against', 'Abstain']",0xA15959aAAa96C0b17D06FfBb2dc10aE249E37BF6,2,80000.80851979803,,
Bancor (BNT),190892624.07289866,1,0x8fd495a126e3e6633977c2189b2ef5e028a3f632b375e5f56cf29d82eb3e27e3,1653814315,1653814312,1654084312,0xc26892F608B3E97A24149F9C273449416e222060,"['For', 'Against', 'Abstain']",0x27AAE6ff5Eef49c58f136F4898415b0C3554bf13,1,58190.00448506731,,
Bancor (BNT),190892624.07289866,1,0x8fd495a126e3e6633977c2189b2ef5e028a3f632b375e5f56cf29d82eb3e27e3,1653814315,1653814312,1654084312,0xc26892F608B3E97A24149F9C273449416e222060,"['For', 'Against', 'Abstain']",0xed6A405F2ef0e44e7bEDEd35380a607a4377A014,1,147.2418649684168,,
Bancor (BNT),190892624.07289866,1,0x8fd495a126e3e6633977c2189b2ef5e028a3f632b375e5f56cf29d82eb3e27e3,1653814315,1653814312,1654084312,0xc26892F608B3E97A24149F9C273449416e222060,"['For', 'Against', 'Abstain']",0xc47bba40727d5BA13743d9b02D53EBE8E698E3c4,1,295.40933877335215,,
Bancor (BNT),190892624.07289866,1,0x8fd495a126e3e6633977c2189b2ef5e028a3f632b375e5f56cf29d82eb3e27e3,1653814315,1653814312,1654084312,0xc26892F608B3E97A24149F9C273449416e222060,"['For', 'Against', 'Abstain']",0xa521E425f37aCC731651565B41Ce3E5022274F4F,1,92503.60205202283,,
Bancor (BNT),190892624.07289866,1,0x8fd495a126e3e6633977c2189b2ef5e028a3f632b375e5f56cf29d82eb3e27e3,1653814315,1653814312,1654084312,0xc26892F608B3E97A24149F9C273449416e222060,"['For', 'Against', 'Abstain']",0xd0C565265A3fAB7bB3Ca12cd768C4cdD27F449bD,1,203985.83052852892,,
Bancor (BNT),190892624.07289866,1,0x8fd495a126e3e6633977c2189b2ef5e028a3f632b375e5f56cf29d82eb3e27e3,1653814315,1653814312,1654084312,0xc26892F608B3E97A24149F9C273449416e222060,"['For', 'Against', 'Abstain']",0xf4039E492374dd1008322DD7536FBE7f43cFd33E,1,27530.176666315765,,
Bancor (BNT),190892624.07289866,1,0x8fd495a126e3e6633977c2189b2ef5e028a3f632b375e5f56cf29d82eb3e27e3,1653814315,1653814312,1654084312,0xc26892F608B3E97A24149F9C273449416e222060,"['For', 'Against', 'Abstain']",0x7D8486e35460D8aca8ed2d34af810C8B39B88b4B,2,0.22352547104253012,,
Bancor (BNT),190892624.07289866,1,0x8fd495a126e3e6633977c2189b2ef5e028a3f632b375e5f56cf29d82eb3e27e3,1653814315,1653814312,1654084312,0xc26892F608B3E97A24149F9C273449416e222060,"['For', 'Against', 'Abstain']",0x045B3a3F885915b82beaf4F57FccCf7980CE724E,1,252.45,,
Bancor (BNT),190892624.07289866,1,0x8fd495a126e3e6633977c2189b2ef5e028a3f632b375e5f56cf29d82eb3e27e3,1653814315,1653814312,1654084312,0xc26892F608B3E97A24149F9C273449416e222060,"['For', 'Against', 'Abstain']",0x10b31Fd3325eDc63E0E4F8d800659a4Ef6C9F899,1,3097.9,,
Bancor (BNT),190892624.07289866,1,0x8fd495a126e3e6633977c2189b2ef5e028a3f632b375e5f56cf29d82eb3e27e3,1653814315,1653814312,1654084312,0xc26892F608B3E97A24149F9C273449416e222060,"['For', 'Against', 'Abstain']",0x1F7FfaE0D8237cADCf4f90b71B79d993144Bf672,3,3227.2220363141714,,
Bancor (BNT),190892624.07289866,1,0x8fd495a126e3e6633977c2189b2ef5e028a3f632b375e5f56cf29d82eb3e27e3,1653814315,1653814312,1654084312,0xc26892F608B3E97A24149F9C273449416e222060,"['For', 'Against', 'Abstain']",0x57945ee666Ac27A920EE87e3fE7b5b41Ac59d097,1,6665.087997653153,,
Bancor (BNT),190892624.07289866,1,0x8fd495a126e3e6633977c2189b2ef5e028a3f632b375e5f56cf29d82eb3e27e3,1653814315,1653814312,1654084312,0xc26892F608B3E97A24149F9C273449416e222060,"['For', 'Against', 'Abstain']",0xb4F70F2F0f1A27276571a12e60c64E321f40d47C,1,1214756.4675234538,,
