DAO Name,DAO Token Supply,Offchain?,Proposal ID,Proposal Date Created,Proposal Date Start,Proposal Date End,Proposal Author,Proposal Choices,Voter Address,Voter Choice,Voter Power,Voter Reason,Transaction Hash
MutantCats (FISH),999.9,1,0x1ceae1062a317f9427f3b01e527eb1f6d140d23f1e94c44054a00c840c551207,1653569300,1653569270,1653742800,0xD2AE149dA9445d6476EA5d119410267dcE038a08,"['Approve', 'Disapprove']",0xb295173Aa00B1cbe5D28369a90c1aa428ED5c8aB,1,5,,
MutantCats (FISH),999.9,1,0x1ceae1062a317f9427f3b01e527eb1f6d140d23f1e94c44054a00c840c551207,1653569300,1653569270,1653742800,0xD2AE149dA9445d6476EA5d119410267dcE038a08,"['Approve', 'Disapprove']",0x86E3e86b19af90D3F2A87C588E052fb68083152c,1,294,,
MutantCats (FISH),999.9,1,0x1ceae1062a317f9427f3b01e527eb1f6d140d23f1e94c44054a00c840c551207,1653569300,1653569270,1653742800,0xD2AE149dA9445d6476EA5d119410267dcE038a08,"['Approve', 'Disapprove']",0x0DfCE226389174c6a3Fd962Db760FA199FA603F1,2,1,,
MutantCats (FISH),999.9,1,0x1ceae1062a317f9427f3b01e527eb1f6d140d23f1e94c44054a00c840c551207,1653569300,1653569270,1653742800,0xD2AE149dA9445d6476EA5d119410267dcE038a08,"['Approve', 'Disapprove']",0x164dddF81346EaCEA05192f986030bcc962c2063,2,3,,
MutantCats (FISH),999.9,1,0x1ceae1062a317f9427f3b01e527eb1f6d140d23f1e94c44054a00c840c551207,1653569300,1653569270,1653742800,0xD2AE149dA9445d6476EA5d119410267dcE038a08,"['Approve', 'Disapprove']",0xfD70057E63e1e8007B33Da7a1ecA931cd1cBC87A,1,7,,
MutantCats (FISH),999.9,1,0x1ceae1062a317f9427f3b01e527eb1f6d140d23f1e94c44054a00c840c551207,1653569300,1653569270,1653742800,0xD2AE149dA9445d6476EA5d119410267dcE038a08,"['Approve', 'Disapprove']",0x9292131FeCE0Db8EA42A436A5958ad55FcD4a653,1,170,,
MutantCats (FISH),999.9,1,0x1ceae1062a317f9427f3b01e527eb1f6d140d23f1e94c44054a00c840c551207,1653569300,1653569270,1653742800,0xD2AE149dA9445d6476EA5d119410267dcE038a08,"['Approve', 'Disapprove']",0x8414A23cfB61170a0dc9890E6C1835D45cCf8C7D,1,80,,
MutantCats (FISH),999.9,1,0x1ceae1062a317f9427f3b01e527eb1f6d140d23f1e94c44054a00c840c551207,1653569300,1653569270,1653742800,0xD2AE149dA9445d6476EA5d119410267dcE038a08,"['Approve', 'Disapprove']",0x6D440d47Bd32FAFa82dB124632E35EbA1378E60c,1,2,,
MutantCats (FISH),999.9,1,0x1ceae1062a317f9427f3b01e527eb1f6d140d23f1e94c44054a00c840c551207,1653569300,1653569270,1653742800,0xD2AE149dA9445d6476EA5d119410267dcE038a08,"['Approve', 'Disapprove']",0x1A5aBc7d41601D94cC0907d329F737760542c8ed,1,1,,
MutantCats (FISH),999.9,1,0x1ceae1062a317f9427f3b01e527eb1f6d140d23f1e94c44054a00c840c551207,1653569300,1653569270,1653742800,0xD2AE149dA9445d6476EA5d119410267dcE038a08,"['Approve', 'Disapprove']",0x1794152b972B0030D0f36731A482A427bB4B41e9,1,5,,
MutantCats (FISH),999.9,1,0x1ceae1062a317f9427f3b01e527eb1f6d140d23f1e94c44054a00c840c551207,1653569300,1653569270,1653742800,0xD2AE149dA9445d6476EA5d119410267dcE038a08,"['Approve', 'Disapprove']",0x1AfC2a66932BbCCa174685fF20391a03c30126D8,1,6,,
MutantCats (FISH),999.9,1,0x1ceae1062a317f9427f3b01e527eb1f6d140d23f1e94c44054a00c840c551207,1653569300,1653569270,1653742800,0xD2AE149dA9445d6476EA5d119410267dcE038a08,"['Approve', 'Disapprove']",0xEF3398709AA0dE1a3edC741B19065b62cE400003,1,251,,
MutantCats (FISH),999.9,1,0x1ceae1062a317f9427f3b01e527eb1f6d140d23f1e94c44054a00c840c551207,1653569300,1653569270,1653742800,0xD2AE149dA9445d6476EA5d119410267dcE038a08,"['Approve', 'Disapprove']",0xB967fe585484A432f78D0c60B59eB73A9c5F9864,1,1,,
MutantCats (FISH),999.9,1,0x1ceae1062a317f9427f3b01e527eb1f6d140d23f1e94c44054a00c840c551207,1653569300,1653569270,1653742800,0xD2AE149dA9445d6476EA5d119410267dcE038a08,"['Approve', 'Disapprove']",0x801F15e1F76cBBFC6Fa7FcB8790531B051C42a72,2,6,,
MutantCats (FISH),999.9,1,0x1ceae1062a317f9427f3b01e527eb1f6d140d23f1e94c44054a00c840c551207,1653569300,1653569270,1653742800,0xD2AE149dA9445d6476EA5d119410267dcE038a08,"['Approve', 'Disapprove']",0x031633884306abAF5d5003Ca5A631Aec9Ef258AA,1,2,,
MutantCats (FISH),999.9,1,0x1ceae1062a317f9427f3b01e527eb1f6d140d23f1e94c44054a00c840c551207,1653569300,1653569270,1653742800,0xD2AE149dA9445d6476EA5d119410267dcE038a08,"['Approve', 'Disapprove']",0x8B488CC76a38777c2f7B76eB6D49bDF430132Ac9,2,3,,
MutantCats (FISH),999.9,1,0x1ceae1062a317f9427f3b01e527eb1f6d140d23f1e94c44054a00c840c551207,1653569300,1653569270,1653742800,0xD2AE149dA9445d6476EA5d119410267dcE038a08,"['Approve', 'Disapprove']",0x02a7f98B3F159dD41E4AE55da11fAa86010727cB,1,14,,
MutantCats (FISH),999.9,1,0x1ceae1062a317f9427f3b01e527eb1f6d140d23f1e94c44054a00c840c551207,1653569300,1653569270,1653742800,0xD2AE149dA9445d6476EA5d119410267dcE038a08,"['Approve', 'Disapprove']",0xB2DbEea3f757E289e997be827ee8CCF3cBf7a461,1,1,,
MutantCats (FISH),999.9,1,0x1ceae1062a317f9427f3b01e527eb1f6d140d23f1e94c44054a00c840c551207,1653569300,1653569270,1653742800,0xD2AE149dA9445d6476EA5d119410267dcE038a08,"['Approve', 'Disapprove']",0xd5BFDE97805B737819d71a64B33cF4C9e16bccF0,1,1,,
MutantCats (FISH),999.9,1,0x1ceae1062a317f9427f3b01e527eb1f6d140d23f1e94c44054a00c840c551207,1653569300,1653569270,1653742800,0xD2AE149dA9445d6476EA5d119410267dcE038a08,"['Approve', 'Disapprove']",0x7C4F32d702C5327ac7A1BfB404fB27cE95eD6BE3,1,1,,
MutantCats (FISH),999.9,1,0x1ceae1062a317f9427f3b01e527eb1f6d140d23f1e94c44054a00c840c551207,1653569300,1653569270,1653742800,0xD2AE149dA9445d6476EA5d119410267dcE038a08,"['Approve', 'Disapprove']",0xab6c6e530290080fd277b75088A897b6B82fE3FD,1,1,,
MutantCats (FISH),999.9,1,0x1ceae1062a317f9427f3b01e527eb1f6d140d23f1e94c44054a00c840c551207,1653569300,1653569270,1653742800,0xD2AE149dA9445d6476EA5d119410267dcE038a08,"['Approve', 'Disapprove']",0x723AAdF9329A770c8A77F205EaACc879b6E83F55,1,1,,
MutantCats (FISH),999.9,1,0x1ceae1062a317f9427f3b01e527eb1f6d140d23f1e94c44054a00c840c551207,1653569300,1653569270,1653742800,0xD2AE149dA9445d6476EA5d119410267dcE038a08,"['Approve', 'Disapprove']",0xeCfDB5402a2b559749bA8266d771DDeEbF291B29,1,8,,
MutantCats (FISH),999.9,1,0x1ceae1062a317f9427f3b01e527eb1f6d140d23f1e94c44054a00c840c551207,1653569300,1653569270,1653742800,0xD2AE149dA9445d6476EA5d119410267dcE038a08,"['Approve', 'Disapprove']",0x5deE4E699bDf03A755f7aF001a5ABF792C832f0a,2,1,,
MutantCats (FISH),999.9,1,0x1ceae1062a317f9427f3b01e527eb1f6d140d23f1e94c44054a00c840c551207,1653569300,1653569270,1653742800,0xD2AE149dA9445d6476EA5d119410267dcE038a08,"['Approve', 'Disapprove']",0xbA8AB3a6E3Aa1648087e714c6e328672e7C62287,1,2,,
MutantCats (FISH),999.9,1,0x1ceae1062a317f9427f3b01e527eb1f6d140d23f1e94c44054a00c840c551207,1653569300,1653569270,1653742800,0xD2AE149dA9445d6476EA5d119410267dcE038a08,"['Approve', 'Disapprove']",0xb95735067D51053F23fE2d848289DD1E6592CA8F,1,34,,
MutantCats (FISH),999.9,1,0x1ceae1062a317f9427f3b01e527eb1f6d140d23f1e94c44054a00c840c551207,1653569300,1653569270,1653742800,0xD2AE149dA9445d6476EA5d119410267dcE038a08,"['Approve', 'Disapprove']",0x2dC58f7Cb47B5bc558B6b0D80a03a921156BA4FC,2,2,,
