DAO Name,DAO Token Supply,Offchain?,Proposal ID,Proposal Date Created,Proposal Date Start,Proposal Date End,Proposal Author,Proposal Choices,Voter Address,Voter Choice,Voter Power,Voter Reason,Transaction Hash
PoolTogether,10000000.0,1,0x964bc55945d665391b66adf265351af53f334a36da6f58c1635a0ebff8323668,1648068071,1648068009,1648339200,0x93146d9978d286EE085ba68eE1786a0b6EDA64EC,"['Option A', 'Option B', 'Option C (no change)', 'Abstain']",0xF77e2C9b9eA81843d97A034e50AAa61B54EDcC92,2,50,,
PoolTogether,10000000.0,1,0x964bc55945d665391b66adf265351af53f334a36da6f58c1635a0ebff8323668,1648068071,1648068009,1648339200,0x93146d9978d286EE085ba68eE1786a0b6EDA64EC,"['Option A', 'Option B', 'Option C (no change)', 'Abstain']",0x848887741B3e38233Cd858c5dD7B48Ca9197FC08,2,29.634021,,
PoolTogether,10000000.0,1,0x964bc55945d665391b66adf265351af53f334a36da6f58c1635a0ebff8323668,1648068071,1648068009,1648339200,0x93146d9978d286EE085ba68eE1786a0b6EDA64EC,"['Option A', 'Option B', 'Option C (no change)', 'Abstain']",0xB157ba30e3467DdBC844f14F02b4ba741f1d549F,3,67.28533137014387,,
PoolTogether,10000000.0,1,0x964bc55945d665391b66adf265351af53f334a36da6f58c1635a0ebff8323668,1648068071,1648068009,1648339200,0x93146d9978d286EE085ba68eE1786a0b6EDA64EC,"['Option A', 'Option B', 'Option C (no change)', 'Abstain']",0xc7e36BC2f80543b6C244B147606f9501da6C6561,1,8876.546523032737,,
PoolTogether,10000000.0,1,0x964bc55945d665391b66adf265351af53f334a36da6f58c1635a0ebff8323668,1648068071,1648068009,1648339200,0x93146d9978d286EE085ba68eE1786a0b6EDA64EC,"['Option A', 'Option B', 'Option C (no change)', 'Abstain']",0x584BaA4b71b0A3fA522658128f36a6A4AbeAC2ae,1,1000,,
PoolTogether,10000000.0,1,0x964bc55945d665391b66adf265351af53f334a36da6f58c1635a0ebff8323668,1648068071,1648068009,1648339200,0x93146d9978d286EE085ba68eE1786a0b6EDA64EC,"['Option A', 'Option B', 'Option C (no change)', 'Abstain']",0xcC22F7F6A8296ED44f0F0E758374675120909177,2,3532.7166345665582,,
PoolTogether,10000000.0,1,0x964bc55945d665391b66adf265351af53f334a36da6f58c1635a0ebff8323668,1648068071,1648068009,1648339200,0x93146d9978d286EE085ba68eE1786a0b6EDA64EC,"['Option A', 'Option B', 'Option C (no change)', 'Abstain']",0x00f0472bd9Dcf6aBD5D85A82fafbE8d751Ae2A0E,2,10.143278055368045,,
PoolTogether,10000000.0,1,0x964bc55945d665391b66adf265351af53f334a36da6f58c1635a0ebff8323668,1648068071,1648068009,1648339200,0x93146d9978d286EE085ba68eE1786a0b6EDA64EC,"['Option A', 'Option B', 'Option C (no change)', 'Abstain']",0x908E8E8084d660f8f9054AA8Ad1B31380d04B08F,1,1,,
PoolTogether,10000000.0,1,0x964bc55945d665391b66adf265351af53f334a36da6f58c1635a0ebff8323668,1648068071,1648068009,1648339200,0x93146d9978d286EE085ba68eE1786a0b6EDA64EC,"['Option A', 'Option B', 'Option C (no change)', 'Abstain']",0x0C387030a5D3AcDcde1A8DDaF26df31BbC1CE763,1,1,,
PoolTogether,10000000.0,1,0x964bc55945d665391b66adf265351af53f334a36da6f58c1635a0ebff8323668,1648068071,1648068009,1648339200,0x93146d9978d286EE085ba68eE1786a0b6EDA64EC,"['Option A', 'Option B', 'Option C (no change)', 'Abstain']",0x966aceda1a0653856Dd91322D108F66Ee90c4875,1,1,,
PoolTogether,10000000.0,1,0x964bc55945d665391b66adf265351af53f334a36da6f58c1635a0ebff8323668,1648068071,1648068009,1648339200,0x93146d9978d286EE085ba68eE1786a0b6EDA64EC,"['Option A', 'Option B', 'Option C (no change)', 'Abstain']",0xbD23497f0BFf23FBeEA70Cd14D923Ed08c5e480F,1,1,,
PoolTogether,10000000.0,1,0x964bc55945d665391b66adf265351af53f334a36da6f58c1635a0ebff8323668,1648068071,1648068009,1648339200,0x93146d9978d286EE085ba68eE1786a0b6EDA64EC,"['Option A', 'Option B', 'Option C (no change)', 'Abstain']",0xdd45CA901067d65860b54d4310e37371CD92Fb09,1,353.68979280013673,,
PoolTogether,10000000.0,1,0x964bc55945d665391b66adf265351af53f334a36da6f58c1635a0ebff8323668,1648068071,1648068009,1648339200,0x93146d9978d286EE085ba68eE1786a0b6EDA64EC,"['Option A', 'Option B', 'Option C (no change)', 'Abstain']",0xd4Ed9a5861209d4445bc938fF9Ebb4cAE82537f8,1,721.5611623471372,,
PoolTogether,10000000.0,1,0x964bc55945d665391b66adf265351af53f334a36da6f58c1635a0ebff8323668,1648068071,1648068009,1648339200,0x93146d9978d286EE085ba68eE1786a0b6EDA64EC,"['Option A', 'Option B', 'Option C (no change)', 'Abstain']",0xf47e38e8824Af6592eA5eBffa3e3068c9aC849EF,1,136.722383,,
PoolTogether,10000000.0,1,0x964bc55945d665391b66adf265351af53f334a36da6f58c1635a0ebff8323668,1648068071,1648068009,1648339200,0x93146d9978d286EE085ba68eE1786a0b6EDA64EC,"['Option A', 'Option B', 'Option C (no change)', 'Abstain']",0xF52636C7a260cABcf12CE752A8259dA47149098E,1,67.80271304644023,,
PoolTogether,10000000.0,1,0x964bc55945d665391b66adf265351af53f334a36da6f58c1635a0ebff8323668,1648068071,1648068009,1648339200,0x93146d9978d286EE085ba68eE1786a0b6EDA64EC,"['Option A', 'Option B', 'Option C (no change)', 'Abstain']",0x5D6009c19FA7a2872e0c385A76CDb7eA5Ba584D8,1,90.283158,,
PoolTogether,10000000.0,1,0x964bc55945d665391b66adf265351af53f334a36da6f58c1635a0ebff8323668,1648068071,1648068009,1648339200,0x93146d9978d286EE085ba68eE1786a0b6EDA64EC,"['Option A', 'Option B', 'Option C (no change)', 'Abstain']",0x714b831eB02FE854283219B2B9f1c6951f46Dcb9,1,372.681105,,
PoolTogether,10000000.0,1,0x964bc55945d665391b66adf265351af53f334a36da6f58c1635a0ebff8323668,1648068071,1648068009,1648339200,0x93146d9978d286EE085ba68eE1786a0b6EDA64EC,"['Option A', 'Option B', 'Option C (no change)', 'Abstain']",0x0b7C75A9689A84854256c7d5dB7C87fEB1bbbb8b,2,10,,
PoolTogether,10000000.0,1,0x964bc55945d665391b66adf265351af53f334a36da6f58c1635a0ebff8323668,1648068071,1648068009,1648339200,0x93146d9978d286EE085ba68eE1786a0b6EDA64EC,"['Option A', 'Option B', 'Option C (no change)', 'Abstain']",0xB05D731dbf46047Cd57e57dc45567bE44e79385c,2,5728.12262852557,,
PoolTogether,10000000.0,1,0x964bc55945d665391b66adf265351af53f334a36da6f58c1635a0ebff8323668,1648068071,1648068009,1648339200,0x93146d9978d286EE085ba68eE1786a0b6EDA64EC,"['Option A', 'Option B', 'Option C (no change)', 'Abstain']",0xe9945b3AcbDc2f9dcad8871F01aa9dabBb20d882,1,279.562597,,
PoolTogether,10000000.0,1,0x964bc55945d665391b66adf265351af53f334a36da6f58c1635a0ebff8323668,1648068071,1648068009,1648339200,0x93146d9978d286EE085ba68eE1786a0b6EDA64EC,"['Option A', 'Option B', 'Option C (no change)', 'Abstain']",0x416365993481e52e0472e7417656276d4E147A00,1,1,,
PoolTogether,10000000.0,1,0x964bc55945d665391b66adf265351af53f334a36da6f58c1635a0ebff8323668,1648068071,1648068009,1648339200,0x93146d9978d286EE085ba68eE1786a0b6EDA64EC,"['Option A', 'Option B', 'Option C (no change)', 'Abstain']",0xFe4B0286AD40B2fB2d621A925382e0502733dc2E,1,615.7041639438906,,
PoolTogether,10000000.0,1,0x964bc55945d665391b66adf265351af53f334a36da6f58c1635a0ebff8323668,1648068071,1648068009,1648339200,0x93146d9978d286EE085ba68eE1786a0b6EDA64EC,"['Option A', 'Option B', 'Option C (no change)', 'Abstain']",0x834253cedC5bC1da271D0E1467c0397955E0dEF3,2,1303.0452452935112,,
PoolTogether,10000000.0,1,0x964bc55945d665391b66adf265351af53f334a36da6f58c1635a0ebff8323668,1648068071,1648068009,1648339200,0x93146d9978d286EE085ba68eE1786a0b6EDA64EC,"['Option A', 'Option B', 'Option C (no change)', 'Abstain']",0xCF61eBD3613684a53E48eE85d8fBc80C5156c479,1,0.022845940919664423,,
PoolTogether,10000000.0,1,0x964bc55945d665391b66adf265351af53f334a36da6f58c1635a0ebff8323668,1648068071,1648068009,1648339200,0x93146d9978d286EE085ba68eE1786a0b6EDA64EC,"['Option A', 'Option B', 'Option C (no change)', 'Abstain']",0x0A4ce56A5658E02Cc6c6d36DEdAa3193A45f38af,2,5.299069635726041,,
PoolTogether,10000000.0,1,0x964bc55945d665391b66adf265351af53f334a36da6f58c1635a0ebff8323668,1648068071,1648068009,1648339200,0x93146d9978d286EE085ba68eE1786a0b6EDA64EC,"['Option A', 'Option B', 'Option C (no change)', 'Abstain']",0xF78108c9BBaF466dd96BE41be728Fe3220b37119,1,95.016115,,
PoolTogether,10000000.0,1,0x964bc55945d665391b66adf265351af53f334a36da6f58c1635a0ebff8323668,1648068071,1648068009,1648339200,0x93146d9978d286EE085ba68eE1786a0b6EDA64EC,"['Option A', 'Option B', 'Option C (no change)', 'Abstain']",0xf49788782B6049DD8318A55C5e9cA16B9D3614aB,4,25.2301,,
PoolTogether,10000000.0,1,0x964bc55945d665391b66adf265351af53f334a36da6f58c1635a0ebff8323668,1648068071,1648068009,1648339200,0x93146d9978d286EE085ba68eE1786a0b6EDA64EC,"['Option A', 'Option B', 'Option C (no change)', 'Abstain']",0x08e166BDdc849CFd91084e828B5096085e8e0875,2,367.1491553161283,,
PoolTogether,10000000.0,1,0x964bc55945d665391b66adf265351af53f334a36da6f58c1635a0ebff8323668,1648068071,1648068009,1648339200,0x93146d9978d286EE085ba68eE1786a0b6EDA64EC,"['Option A', 'Option B', 'Option C (no change)', 'Abstain']",0x95B9F2F528338b0cDB3F14442837b0e7F05DCEeC,1,15.535970924422603,,
PoolTogether,10000000.0,1,0x964bc55945d665391b66adf265351af53f334a36da6f58c1635a0ebff8323668,1648068071,1648068009,1648339200,0x93146d9978d286EE085ba68eE1786a0b6EDA64EC,"['Option A', 'Option B', 'Option C (no change)', 'Abstain']",0x60dB263cc9A2A43464D795C3d8F96D0e2b370974,1,1.3745414451478,,
PoolTogether,10000000.0,1,0x964bc55945d665391b66adf265351af53f334a36da6f58c1635a0ebff8323668,1648068071,1648068009,1648339200,0x93146d9978d286EE085ba68eE1786a0b6EDA64EC,"['Option A', 'Option B', 'Option C (no change)', 'Abstain']",0x13E69Eb76729eC48B9e525BD501bD35C4CF39E0C,2,1.2744514741,,
PoolTogether,10000000.0,1,0x964bc55945d665391b66adf265351af53f334a36da6f58c1635a0ebff8323668,1648068071,1648068009,1648339200,0x93146d9978d286EE085ba68eE1786a0b6EDA64EC,"['Option A', 'Option B', 'Option C (no change)', 'Abstain']",0xDAd6849D44f89e61D6E634166a16178F923586Ab,1,2.609901749603821,,
PoolTogether,10000000.0,1,0x964bc55945d665391b66adf265351af53f334a36da6f58c1635a0ebff8323668,1648068071,1648068009,1648339200,0x93146d9978d286EE085ba68eE1786a0b6EDA64EC,"['Option A', 'Option B', 'Option C (no change)', 'Abstain']",0xE6987EC857BCe2edd5F436074356E1a8466376B2,1,5.35502,,
PoolTogether,10000000.0,1,0x964bc55945d665391b66adf265351af53f334a36da6f58c1635a0ebff8323668,1648068071,1648068009,1648339200,0x93146d9978d286EE085ba68eE1786a0b6EDA64EC,"['Option A', 'Option B', 'Option C (no change)', 'Abstain']",0x86C62a0DD8690fa2Ba6e3E3D9A18D021dBd2565A,1,53.51496821521651,,
PoolTogether,10000000.0,1,0x964bc55945d665391b66adf265351af53f334a36da6f58c1635a0ebff8323668,1648068071,1648068009,1648339200,0x93146d9978d286EE085ba68eE1786a0b6EDA64EC,"['Option A', 'Option B', 'Option C (no change)', 'Abstain']",0x92D26fFF6652bbDe650d4C4b2B2EC0Bd52090bad,2,2.119832157783751,,
