DAO Name,DAO Token Supply,Offchain?,Proposal ID,Proposal Date Created,Proposal Date Start,Proposal Date End,Proposal Author,Proposal Choices,Voter Address,Voter Choice,Voter Power,Voter Reason,Transaction Hash
Bankless (BANK),1000000000.0,1,0x38939e4e79d408493b582f80cacc9c21e1c0a6127ad455e4e4a1fb7aba1d7707,1653082472,1653105600,1653710400,0xb6ac0341Fcf3FB507A8208D34a97f13779e1393D,"['Approve', 'Deny']",0xE8c77e0eAbD6d8b2F54343152a8b213d3a42E54E,1,250809.80487251258,,
Bankless (BANK),1000000000.0,1,0x38939e4e79d408493b582f80cacc9c21e1c0a6127ad455e4e4a1fb7aba1d7707,1653082472,1653105600,1653710400,0xb6ac0341Fcf3FB507A8208D34a97f13779e1393D,"['Approve', 'Deny']",0x704Bd8255cC43A218889057b68c22cCD3416178E,1,90120.57294934923,,
Bankless (BANK),1000000000.0,1,0x38939e4e79d408493b582f80cacc9c21e1c0a6127ad455e4e4a1fb7aba1d7707,1653082472,1653105600,1653710400,0xb6ac0341Fcf3FB507A8208D34a97f13779e1393D,"['Approve', 'Deny']",0x3051041b8F87fbb2Ac45F35bb8Fa1b15B3bfB285,1,268334.0628321969,,
Bankless (BANK),1000000000.0,1,0x38939e4e79d408493b582f80cacc9c21e1c0a6127ad455e4e4a1fb7aba1d7707,1653082472,1653105600,1653710400,0xb6ac0341Fcf3FB507A8208D34a97f13779e1393D,"['Approve', 'Deny']",0xD6FC27B878441ec52255139329F652771D7e1e86,1,151239.578415317,,
Bankless (BANK),1000000000.0,1,0x38939e4e79d408493b582f80cacc9c21e1c0a6127ad455e4e4a1fb7aba1d7707,1653082472,1653105600,1653710400,0xb6ac0341Fcf3FB507A8208D34a97f13779e1393D,"['Approve', 'Deny']",0xC0005F8bD45349cC5D7C23ae4371231d3035B3da,1,273797.77387806686,,
Bankless (BANK),1000000000.0,1,0x38939e4e79d408493b582f80cacc9c21e1c0a6127ad455e4e4a1fb7aba1d7707,1653082472,1653105600,1653710400,0xb6ac0341Fcf3FB507A8208D34a97f13779e1393D,"['Approve', 'Deny']",0x3006ef6777ccC79C3aF305101Fe0B3D14bd47b59,1,42250.32466189944,,
Bankless (BANK),1000000000.0,1,0x38939e4e79d408493b582f80cacc9c21e1c0a6127ad455e4e4a1fb7aba1d7707,1653082472,1653105600,1653710400,0xb6ac0341Fcf3FB507A8208D34a97f13779e1393D,"['Approve', 'Deny']",0xac19BAaBe85DD01b94FE1528c24a9472a4d9b583,1,59110.24120514815,,
Bankless (BANK),1000000000.0,1,0x38939e4e79d408493b582f80cacc9c21e1c0a6127ad455e4e4a1fb7aba1d7707,1653082472,1653105600,1653710400,0xb6ac0341Fcf3FB507A8208D34a97f13779e1393D,"['Approve', 'Deny']",0x522d634b6BFfb444FdbCdE5932738995A4cfd1F1,1,47022.738881000194,,
Bankless (BANK),1000000000.0,1,0x38939e4e79d408493b582f80cacc9c21e1c0a6127ad455e4e4a1fb7aba1d7707,1653082472,1653105600,1653710400,0xb6ac0341Fcf3FB507A8208D34a97f13779e1393D,"['Approve', 'Deny']",0x972bD7A2Dc93bFaF4c4799C847E084B1f8601231,1,43757.120308011305,,
Bankless (BANK),1000000000.0,1,0x38939e4e79d408493b582f80cacc9c21e1c0a6127ad455e4e4a1fb7aba1d7707,1653082472,1653105600,1653710400,0xb6ac0341Fcf3FB507A8208D34a97f13779e1393D,"['Approve', 'Deny']",0x6f3A6D9867d6213056B55CE52B55514215dEb343,1,1263.80739143,,
Bankless (BANK),1000000000.0,1,0x38939e4e79d408493b582f80cacc9c21e1c0a6127ad455e4e4a1fb7aba1d7707,1653082472,1653105600,1653710400,0xb6ac0341Fcf3FB507A8208D34a97f13779e1393D,"['Approve', 'Deny']",0xC2e6B265cb965DED721566f0f9Eb5ab1A6162A21,1,149167.97671194086,,
Bankless (BANK),1000000000.0,1,0x38939e4e79d408493b582f80cacc9c21e1c0a6127ad455e4e4a1fb7aba1d7707,1653082472,1653105600,1653710400,0xb6ac0341Fcf3FB507A8208D34a97f13779e1393D,"['Approve', 'Deny']",0x797BC498EdEE4357a16a1054dB0323CbD04C84c3,1,420,,
Bankless (BANK),1000000000.0,1,0x38939e4e79d408493b582f80cacc9c21e1c0a6127ad455e4e4a1fb7aba1d7707,1653082472,1653105600,1653710400,0xb6ac0341Fcf3FB507A8208D34a97f13779e1393D,"['Approve', 'Deny']",0x638c1ee06500CA91255fA26e34b98dff97bBe96F,1,35135.10358224564,,
Bankless (BANK),1000000000.0,1,0x38939e4e79d408493b582f80cacc9c21e1c0a6127ad455e4e4a1fb7aba1d7707,1653082472,1653105600,1653710400,0xb6ac0341Fcf3FB507A8208D34a97f13779e1393D,"['Approve', 'Deny']",0xcDbB43A1BacB5Fe29ff895C7f79dC9dD0d536F71,1,211458.94058853886,,
Bankless (BANK),1000000000.0,1,0x38939e4e79d408493b582f80cacc9c21e1c0a6127ad455e4e4a1fb7aba1d7707,1653082472,1653105600,1653710400,0xb6ac0341Fcf3FB507A8208D34a97f13779e1393D,"['Approve', 'Deny']",0xB79411Ca5481024F3d176135E96C96e4046661D2,1,41267.19877334163,,
Bankless (BANK),1000000000.0,1,0x38939e4e79d408493b582f80cacc9c21e1c0a6127ad455e4e4a1fb7aba1d7707,1653082472,1653105600,1653710400,0xb6ac0341Fcf3FB507A8208D34a97f13779e1393D,"['Approve', 'Deny']",0xcb3d1f000203b3c39546834dc60317175a3A0eF6,1,324.2135519066,,
Bankless (BANK),1000000000.0,1,0x38939e4e79d408493b582f80cacc9c21e1c0a6127ad455e4e4a1fb7aba1d7707,1653082472,1653105600,1653710400,0xb6ac0341Fcf3FB507A8208D34a97f13779e1393D,"['Approve', 'Deny']",0x92fa577a4Ba6d3Ce97Ca00D2c8C5F45a98A70be4,1,30000,,
Bankless (BANK),1000000000.0,1,0x38939e4e79d408493b582f80cacc9c21e1c0a6127ad455e4e4a1fb7aba1d7707,1653082472,1653105600,1653710400,0xb6ac0341Fcf3FB507A8208D34a97f13779e1393D,"['Approve', 'Deny']",0xC579B72fe7986b64A84948f8A41c4BEe396835b5,1,60891.682044630485,,
Bankless (BANK),1000000000.0,1,0x38939e4e79d408493b582f80cacc9c21e1c0a6127ad455e4e4a1fb7aba1d7707,1653082472,1653105600,1653710400,0xb6ac0341Fcf3FB507A8208D34a97f13779e1393D,"['Approve', 'Deny']",0x482AbC7795CcfB657DD09c9F0b67312F4ECCFD07,1,6566.843939477648,,
Bankless (BANK),1000000000.0,1,0x38939e4e79d408493b582f80cacc9c21e1c0a6127ad455e4e4a1fb7aba1d7707,1653082472,1653105600,1653710400,0xb6ac0341Fcf3FB507A8208D34a97f13779e1393D,"['Approve', 'Deny']",0x2eac22179b82eBC63c94a47A321C7d1C5d4c785C,1,114547.30168661737,,
Bankless (BANK),1000000000.0,1,0x38939e4e79d408493b582f80cacc9c21e1c0a6127ad455e4e4a1fb7aba1d7707,1653082472,1653105600,1653710400,0xb6ac0341Fcf3FB507A8208D34a97f13779e1393D,"['Approve', 'Deny']",0x3fE6f8d45f7b396697Fd30486d01d1c2464d5AbA,1,350,,
Bankless (BANK),1000000000.0,1,0x38939e4e79d408493b582f80cacc9c21e1c0a6127ad455e4e4a1fb7aba1d7707,1653082472,1653105600,1653710400,0xb6ac0341Fcf3FB507A8208D34a97f13779e1393D,"['Approve', 'Deny']",0x144606AEab3e5e4544CdB2E5f89d9E988Bb6CE77,1,59808.97043964483,,
Bankless (BANK),1000000000.0,1,0x38939e4e79d408493b582f80cacc9c21e1c0a6127ad455e4e4a1fb7aba1d7707,1653082472,1653105600,1653710400,0xb6ac0341Fcf3FB507A8208D34a97f13779e1393D,"['Approve', 'Deny']",0x54e250eA9b59F4d627b7c35570E7AcD688916Ba6,2,2369.63885894,,
Bankless (BANK),1000000000.0,1,0x38939e4e79d408493b582f80cacc9c21e1c0a6127ad455e4e4a1fb7aba1d7707,1653082472,1653105600,1653710400,0xb6ac0341Fcf3FB507A8208D34a97f13779e1393D,"['Approve', 'Deny']",0x8C126eB5aDA6C61f5B48e9791d5D539576aF87Cb,1,750870.3962580148,,
Bankless (BANK),1000000000.0,1,0x38939e4e79d408493b582f80cacc9c21e1c0a6127ad455e4e4a1fb7aba1d7707,1653082472,1653105600,1653710400,0xb6ac0341Fcf3FB507A8208D34a97f13779e1393D,"['Approve', 'Deny']",0x4fa61F83bA1255462d04CdeFFADecaa411AD693e,1,6,,
Bankless (BANK),1000000000.0,1,0x38939e4e79d408493b582f80cacc9c21e1c0a6127ad455e4e4a1fb7aba1d7707,1653082472,1653105600,1653710400,0xb6ac0341Fcf3FB507A8208D34a97f13779e1393D,"['Approve', 'Deny']",0xe782657a1043062087232b3C20c4D25E2a982cb3,1,37123.77823918065,,
Bankless (BANK),1000000000.0,1,0x38939e4e79d408493b582f80cacc9c21e1c0a6127ad455e4e4a1fb7aba1d7707,1653082472,1653105600,1653710400,0xb6ac0341Fcf3FB507A8208D34a97f13779e1393D,"['Approve', 'Deny']",0xd2b37fA33844fFd37f1cF7FFcF3D60EE7025bBbC,1,896.1421262132237,,
Bankless (BANK),1000000000.0,1,0x38939e4e79d408493b582f80cacc9c21e1c0a6127ad455e4e4a1fb7aba1d7707,1653082472,1653105600,1653710400,0xb6ac0341Fcf3FB507A8208D34a97f13779e1393D,"['Approve', 'Deny']",0xdB1538D47bC28fE6735F0D6D48afa1f13c63aa40,1,186.33800388080658,,
