DAO Name,DAO Token Supply,Offchain?,Proposal ID,Proposal Date Created,Proposal Date Start,Proposal Date End,Proposal Author,Proposal Choices,Voter Address,Voter Choice,Voter Power,Voter Reason,Transaction Hash
Uniswap,0.0,1,0x729c19f1cafab8ed884914549e147ef401532cf6680e340a1aa0c8cc65f35f09,1649869455,1649869355,1650279600,0x6d9ABa400a2a487a5Fb76c6d56518835553CD284,"['Yes', 'No']",0x1D35FA07440F24fcc5CCAB35330605BF17Df04F3,1,2,,
Uniswap,0.0,1,0x729c19f1cafab8ed884914549e147ef401532cf6680e340a1aa0c8cc65f35f09,1649869455,1649869355,1650279600,0x6d9ABa400a2a487a5Fb76c6d56518835553CD284,"['Yes', 'No']",0x9C3389D5c30b429abc2bA4e32C402300A067A6fC,1,0.2001,,
Uniswap,0.0,1,0x729c19f1cafab8ed884914549e147ef401532cf6680e340a1aa0c8cc65f35f09,1649869455,1649869355,1650279600,0x6d9ABa400a2a487a5Fb76c6d56518835553CD284,"['Yes', 'No']",0x27a69FfBa1E939DDcFEcC8c7e0f967b872BaC65C,1,2.1,,
Uniswap,0.0,1,0x729c19f1cafab8ed884914549e147ef401532cf6680e340a1aa0c8cc65f35f09,1649869455,1649869355,1650279600,0x6d9ABa400a2a487a5Fb76c6d56518835553CD284,"['Yes', 'No']",0xa8293Dd8eb52564a35b8357a539146321b934153,1,0.1,,
Uniswap,0.0,1,0x729c19f1cafab8ed884914549e147ef401532cf6680e340a1aa0c8cc65f35f09,1649869455,1649869355,1650279600,0x6d9ABa400a2a487a5Fb76c6d56518835553CD284,"['Yes', 'No']",0x7E95fB1C535098f690f72e309567777f27d2Be61,1,0.3,,
Uniswap,0.0,1,0x729c19f1cafab8ed884914549e147ef401532cf6680e340a1aa0c8cc65f35f09,1649869455,1649869355,1650279600,0x6d9ABa400a2a487a5Fb76c6d56518835553CD284,"['Yes', 'No']",0x6750d5c6DBfceE761FF35B493187272e2710a3D6,1,0.3,,
Uniswap,0.0,1,0x729c19f1cafab8ed884914549e147ef401532cf6680e340a1aa0c8cc65f35f09,1649869455,1649869355,1650279600,0x6d9ABa400a2a487a5Fb76c6d56518835553CD284,"['Yes', 'No']",0x3Bb90Eb9936Be6a645A285B78124137FfcBE6D03,1,0.3,,
Uniswap,0.0,1,0x729c19f1cafab8ed884914549e147ef401532cf6680e340a1aa0c8cc65f35f09,1649869455,1649869355,1650279600,0x6d9ABa400a2a487a5Fb76c6d56518835553CD284,"['Yes', 'No']",0x2d6Cda3231B67234E708Cce2B1b1fa59bb6d785B,1,0.3,,
Uniswap,0.0,1,0x729c19f1cafab8ed884914549e147ef401532cf6680e340a1aa0c8cc65f35f09,1649869455,1649869355,1650279600,0x6d9ABa400a2a487a5Fb76c6d56518835553CD284,"['Yes', 'No']",0xf080b755A2a2118CEb9E29578E2b50919fdd3387,1,0.3,,
Uniswap,0.0,1,0x729c19f1cafab8ed884914549e147ef401532cf6680e340a1aa0c8cc65f35f09,1649869455,1649869355,1650279600,0x6d9ABa400a2a487a5Fb76c6d56518835553CD284,"['Yes', 'No']",0x3341ABf382FE65b3761b36C3aeaACeFE99F5AF13,1,0.3,,
Uniswap,0.0,1,0x729c19f1cafab8ed884914549e147ef401532cf6680e340a1aa0c8cc65f35f09,1649869455,1649869355,1650279600,0x6d9ABa400a2a487a5Fb76c6d56518835553CD284,"['Yes', 'No']",0x80575A11FDc14f3F655B42edDed1EE17A7417058,1,0.3,,
Uniswap,0.0,1,0x729c19f1cafab8ed884914549e147ef401532cf6680e340a1aa0c8cc65f35f09,1649869455,1649869355,1650279600,0x6d9ABa400a2a487a5Fb76c6d56518835553CD284,"['Yes', 'No']",0xfc92213f913D42e558D5dDF82ffa71d29A4CB77d,1,0.3,,
Uniswap,0.0,1,0x729c19f1cafab8ed884914549e147ef401532cf6680e340a1aa0c8cc65f35f09,1649869455,1649869355,1650279600,0x6d9ABa400a2a487a5Fb76c6d56518835553CD284,"['Yes', 'No']",0x38bdAC8c9eb6d108239E70872a79367Fa4b9e0a8,1,0.3,,
Uniswap,0.0,1,0x729c19f1cafab8ed884914549e147ef401532cf6680e340a1aa0c8cc65f35f09,1649869455,1649869355,1650279600,0x6d9ABa400a2a487a5Fb76c6d56518835553CD284,"['Yes', 'No']",0xF6aeEA255dDAd1185228767b234646ac1189D7b4,1,0.3,,
Uniswap,0.0,1,0x729c19f1cafab8ed884914549e147ef401532cf6680e340a1aa0c8cc65f35f09,1649869455,1649869355,1650279600,0x6d9ABa400a2a487a5Fb76c6d56518835553CD284,"['Yes', 'No']",0x3641C6c0f75310Fa17155E3c3F026Fd7561aF9C1,1,0.3,,
Uniswap,0.0,1,0x729c19f1cafab8ed884914549e147ef401532cf6680e340a1aa0c8cc65f35f09,1649869455,1649869355,1650279600,0x6d9ABa400a2a487a5Fb76c6d56518835553CD284,"['Yes', 'No']",0x0e908A629f2F01aE81b0f9A85e6AD24aAa93893B,1,0.3,,
Uniswap,0.0,1,0x729c19f1cafab8ed884914549e147ef401532cf6680e340a1aa0c8cc65f35f09,1649869455,1649869355,1650279600,0x6d9ABa400a2a487a5Fb76c6d56518835553CD284,"['Yes', 'No']",0x10964CC3183E6b1F2C91961718324c3c7dbbfe23,1,0.3,,
Uniswap,0.0,1,0x729c19f1cafab8ed884914549e147ef401532cf6680e340a1aa0c8cc65f35f09,1649869455,1649869355,1650279600,0x6d9ABa400a2a487a5Fb76c6d56518835553CD284,"['Yes', 'No']",0x227eb7a91c20886ca02011CB814Ded643E8435D5,1,0.3,,
Uniswap,0.0,1,0x729c19f1cafab8ed884914549e147ef401532cf6680e340a1aa0c8cc65f35f09,1649869455,1649869355,1650279600,0x6d9ABa400a2a487a5Fb76c6d56518835553CD284,"['Yes', 'No']",0xe71dD1a6CfF92c6C40596E6BE9b6976e9b1A4707,1,0.3,,
Uniswap,0.0,1,0x729c19f1cafab8ed884914549e147ef401532cf6680e340a1aa0c8cc65f35f09,1649869455,1649869355,1650279600,0x6d9ABa400a2a487a5Fb76c6d56518835553CD284,"['Yes', 'No']",0xf7D5A404B617a75E19a5793B18598781A70c13d1,1,0.3,,
Uniswap,0.0,1,0x729c19f1cafab8ed884914549e147ef401532cf6680e340a1aa0c8cc65f35f09,1649869455,1649869355,1650279600,0x6d9ABa400a2a487a5Fb76c6d56518835553CD284,"['Yes', 'No']",0x10c1405F622061cF3f0AC6Fc63A4C81bd4133935,1,0.3,,
Uniswap,0.0,1,0x729c19f1cafab8ed884914549e147ef401532cf6680e340a1aa0c8cc65f35f09,1649869455,1649869355,1650279600,0x6d9ABa400a2a487a5Fb76c6d56518835553CD284,"['Yes', 'No']",0x7D87509a853962bdeC91d352BeF9b64d44032A0c,1,0.3,,
Uniswap,0.0,1,0x729c19f1cafab8ed884914549e147ef401532cf6680e340a1aa0c8cc65f35f09,1649869455,1649869355,1650279600,0x6d9ABa400a2a487a5Fb76c6d56518835553CD284,"['Yes', 'No']",0x18b0Cf0d799fD2619CD0cbfceC210a256EaB5BAa,1,0.3,,
Uniswap,0.0,1,0x729c19f1cafab8ed884914549e147ef401532cf6680e340a1aa0c8cc65f35f09,1649869455,1649869355,1650279600,0x6d9ABa400a2a487a5Fb76c6d56518835553CD284,"['Yes', 'No']",0x37f515576941380D5002eC2bD349BACAB23ba328,1,0.3,,
Uniswap,0.0,1,0x729c19f1cafab8ed884914549e147ef401532cf6680e340a1aa0c8cc65f35f09,1649869455,1649869355,1650279600,0x6d9ABa400a2a487a5Fb76c6d56518835553CD284,"['Yes', 'No']",0x0A0329FC0Bb611BF3996b9CbC8e8466B315257a6,1,0.3,,
Uniswap,0.0,1,0x729c19f1cafab8ed884914549e147ef401532cf6680e340a1aa0c8cc65f35f09,1649869455,1649869355,1650279600,0x6d9ABa400a2a487a5Fb76c6d56518835553CD284,"['Yes', 'No']",0x2F781Bbb703eD00FCb5bC620Dc78A4A2D9d8cfD1,1,0.3,,
Uniswap,0.0,1,0x729c19f1cafab8ed884914549e147ef401532cf6680e340a1aa0c8cc65f35f09,1649869455,1649869355,1650279600,0x6d9ABa400a2a487a5Fb76c6d56518835553CD284,"['Yes', 'No']",0xDaCFDDa2E9c684786F3603b71e384A856d8772d5,1,0.3,,
